Product_ID,Product_Name,Category,Units_Sold,Revenue,Order_Date,Delivery_Date,Inventory_Level,Customer_ID,Season,Holiday,Location,Lead_Time,Supplier_Performance,Social_Media_Mentions,External_Events,Quality_Control,Price
LT003,HP Spectre x360,Laptop,1,1199,3/4/2018,3/7/2018,135,Cust_435,March,1,Ahmedabad,3,0.884460198,13,0,Pass,1199
HP002,Sony WH-1000XM4 Wireless Headphones,Headphones,4,1396,3/4/2018,3/7/2018,153,Cust_699,March,0,Delhi,3,0.975098758,21,0,Fail,349
SP003,OnePlus 9 Pro,Smartphone,2,1798,3/4/2018,3/6/2018,188,Cust_918,March,0,Hyderabad,2,0.832640821,36,1,Fail,899
SP002,iPhone 12,Smartphone,18,17982,3/5/2018,3/6/2018,168,Cust_500,March,1,Chennai,1,0.838567834,8,1,Pass,999
LT001,Lenovo IdeaPad,Laptop,7,4893,3/5/2018,3/7/2018,94,Cust_748,March,0,Mumbai,2,0.827123753,51,1,Fail,699
TV003,Sony BRAVIA OLED TV,Tv,16,28784,3/5/2018,3/7/2018,136,Cust_650,March,1,Hyderabad,2,0.871918435,40,0,Pass,1799
CAM001,Canon EOS Rebel DSLR Camera,Camera,5,3995,3/5/2018,3/9/2018,105,Cust_233,March,1,Bangalore,4,0.829464066,54,0,Pass,799
LT002,Dell XPS,Laptop,12,15588,3/6/2018,3/8/2018,89,Cust_652,March,1,Ahmedabad,2,0.841494895,55,0,Fail,1299
TV001,LG OLED TV,Tv,1,1499,3/6/2018,3/8/2018,161,Cust_296,March,0,Delhi,2,0.813223283,73,1,Fail,1499
CAM001,Canon EOS Rebel DSLR Camera,Camera,7,5593,3/6/2018,3/7/2018,52,Cust_397,March,0,Kolkata,1,0.950177618,75,0,Pass,799
SP001,Samsung Galaxy S21,Smartphone,19,15181,3/6/2018,3/7/2018,147,Cust_833,March,0,Pune,1,0.99869011,56,1,Pass,799
HP002,Sony WH-1000XM4 Wireless Headphones,Headphones,9,3141,3/6/2018,3/10/2018,118,Cust_23,March,0,Ahmedabad,4,0.810834523,8,1,Fail,349
SP002,iPhone 12,Smartphone,3,2997,3/7/2018,3/10/2018,158,Cust_164,March,0,Bangalore,3,0.915666439,55,0,Pass,999
TV002,Samsung QLED TV,Tv,1,1999,3/7/2018,3/10/2018,63,Cust_269,March,1,Pune,3,0.904641419,38,0,Fail,1999
HP002,Sony WH-1000XM4 Wireless Headphones,Headphones,6,2094,3/7/2018,3/9/2018,118,Cust_179,March,0,Ahmedabad,2,0.910806694,65,1,Pass,349
HP001,boAt Rockerz,Headphones,18,1062,3/8/2018,3/12/2018,76,Cust_93,March,0,Hyderabad,4,0.91381907,19,1,Fail,59
CAM002,Sony Alpha Mirrorless Camera,Camera,9,8991,3/8/2018,3/11/2018,66,Cust_150,March,0,Ahmedabad,3,0.828519684,68,1,Pass,999
SP002,iPhone 12,Smartphone,9,8991,3/9/2018,3/10/2018,117,Cust_851,March,0,Delhi,1,0.958201668,48,0,Pass,999
TV001,LG OLED TV,Tv,8,11992,3/9/2018,3/11/2018,78,Cust_722,March,1,Bangalore,2,0.854232401,11,0,Pass,1499
HP002,Sony WH-1000XM4 Wireless Headphones,Headphones,18,6282,3/9/2018,3/12/2018,169,Cust_545,March,1,Bangalore,3,0.86313633,78,0,Fail,349
LT001,Lenovo IdeaPad,Laptop,8,5592,3/10/2018,3/12/2018,142,Cust_777,March,1,Ahmedabad,2,0.802986346,71,1,Fail,699
SP003,OnePlus 9 Pro,Smartphone,14,12586,3/10/2018,3/13/2018,91,Cust_224,March,1,Mumbai,3,0.96640676,34,0,Fail,899
HP002,Sony WH-1000XM4 Wireless Headphones,Headphones,12,4188,3/10/2018,3/13/2018,170,Cust_133,March,1,Hyderabad,3,0.936070574,3,0,Fail,349
SP003,OnePlus 9 Pro,Smartphone,7,6293,3/11/2018,3/13/2018,88,Cust_797,March,1,Kolkata,2,0.824614816,19,1,Fail,899
CAM001,Canon EOS Rebel DSLR Camera,Camera,17,13583,3/12/2018,3/15/2018,81,Cust_456,March,0,Bangalore,3,0.820946672,53,0,Pass,799
SP003,OnePlus 9 Pro,Smartphone,17,15283,3/12/2018,3/15/2018,70,Cust_763,March,0,Mumbai,3,0.812378481,21,1,Fail,899
SP003,OnePlus 9 Pro,Smartphone,1,899,3/13/2018,3/16/2018,150,Cust_823,March,1,Chennai,3,0.873466778,87,1,Fail,899
LT002,Dell XPS,Laptop,18,23382,3/13/2018,3/14/2018,194,Cust_423,March,1,Pune,1,0.9528268,4,1,Fail,1299
TV002,Samsung QLED TV,Tv,9,17991,3/14/2018,3/18/2018,176,Cust_262,March,1,Delhi,4,0.906713059,99,1,Pass,1999
LT001,Lenovo IdeaPad,Laptop,12,8388,3/14/2018,3/16/2018,140,Cust_816,March,0,Ahmedabad,2,0.960463654,33,1,Fail,699
CAM001,Canon EOS Rebel DSLR Camera,Camera,6,4794,3/15/2018,3/17/2018,151,Cust_794,March,0,Pune,2,0.953659536,27,1,Fail,799
TV003,Sony BRAVIA OLED TV,Tv,5,8995,3/15/2018,3/18/2018,79,Cust_949,March,1,Delhi,3,0.89296484,74,1,Fail,1799
LT003,HP Spectre x360,Laptop,1,1199,3/15/2018,3/19/2018,190,Cust_827,March,1,Delhi,4,0.823621468,69,1,Pass,1199
SP003,OnePlus 9 Pro,Smartphone,8,7192,3/15/2018,3/17/2018,91,Cust_816,March,0,Kolkata,2,0.917141728,39,1,Fail,899
HP001,boAt Rockerz,Headphones,4,236,3/15/2018,3/18/2018,137,Cust_602,March,1,Bangalore,3,0.936020601,44,0,Pass,59
SP001,Samsung Galaxy S21,Smartphone,16,12784,3/16/2018,3/17/2018,61,Cust_117,March,0,Pune,1,0.965678621,71,1,Fail,799
CAM003,Nikon DSLR Camera,Camera,1,699,3/16/2018,3/19/2018,131,Cust_45,March,1,Hyderabad,3,0.82654352,85,0,Fail,699
HP003,JBL Quantum Gaming Headset,Headphones,5,495,3/16/2018,3/18/2018,71,Cust_267,March,0,Ahmedabad,2,0.810409503,34,0,Fail,99
TV001,LG OLED TV,Tv,2,2998,3/16/2018,3/19/2018,73,Cust_469,March,0,Hyderabad,3,0.941737937,73,0,Fail,1499
HP001,boAt Rockerz,Headphones,2,118,3/17/2018,3/21/2018,191,Cust_591,March,0,Chennai,4,0.902456493,39,1,Pass,59
LT001,Lenovo IdeaPad,Laptop,4,2796,3/17/2018,3/19/2018,146,Cust_994,March,0,Kolkata,2,0.955851547,8,0,Fail,699
TV002,Samsung QLED TV,Tv,18,35982,3/17/2018,3/21/2018,122,Cust_109,March,1,Kolkata,4,0.862850935,13,1,Pass,1999
SP002,iPhone 12,Smartphone,17,16983,3/17/2018,3/18/2018,150,Cust_904,March,1,Hyderabad,1,0.972022284,96,1,Pass,999
TV001,LG OLED TV,Tv,4,5996,3/18/2018,3/20/2018,111,Cust_155,March,0,Ahmedabad,2,0.909449788,18,0,Fail,1499
LT003,HP Spectre x360,Laptop,10,11990,3/18/2018,3/21/2018,132,Cust_705,March,0,Delhi,3,0.960054385,45,1,Fail,1199
HP003,JBL Quantum Gaming Headset,Headphones,18,1782,3/19/2018,3/23/2018,153,Cust_559,March,1,Bangalore,4,0.965651081,51,1,Pass,99
TV002,Samsung QLED TV,Tv,4,7996,3/19/2018,3/21/2018,197,Cust_543,March,0,Delhi,2,0.949669974,0,1,Pass,1999
SP001,Samsung Galaxy S21,Smartphone,9,7191,3/19/2018,3/23/2018,88,Cust_495,March,1,Bangalore,4,0.93467812,37,1,Pass,799
LT003,HP Spectre x360,Laptop,18,21582,3/20/2018,3/24/2018,75,Cust_865,March,0,Bangalore,4,0.871518352,77,0,Pass,1199
SP002,iPhone 12,Smartphone,8,7992,3/20/2018,3/24/2018,147,Cust_928,March,1,Ahmedabad,4,0.857330246,89,0,Pass,999
TV002,Samsung QLED TV,Tv,11,21989,3/20/2018,3/23/2018,190,Cust_969,March,0,Chennai,3,0.929690004,43,1,Fail,1999
CAM002,Sony Alpha Mirrorless Camera,Camera,2,1998,3/20/2018,3/21/2018,175,Cust_378,March,0,Kolkata,1,0.842974653,99,0,Pass,999
HP003,JBL Quantum Gaming Headset,Headphones,6,594,3/21/2018,3/23/2018,123,Cust_280,March,0,Pune,2,0.832448485,73,0,Fail,99
CAM002,Sony Alpha Mirrorless Camera,Camera,1,999,3/21/2018,3/23/2018,82,Cust_983,March,0,Hyderabad,2,0.819826994,12,1,Pass,999
SP001,Samsung Galaxy S21,Smartphone,15,11985,3/21/2018,3/23/2018,169,Cust_681,March,1,Bangalore,2,0.969893218,27,1,Fail,799
LT003,HP Spectre x360,Laptop,16,19184,3/21/2018,3/25/2018,62,Cust_455,March,0,Kolkata,4,0.869528559,16,0,Fail,1199
TV003,Sony BRAVIA OLED TV,Tv,13,23387,3/21/2018,3/24/2018,151,Cust_966,March,0,Chennai,3,0.876557764,84,0,Pass,1799
LT001,Lenovo IdeaPad,Laptop,7,4893,3/22/2018,3/23/2018,171,Cust_821,March,0,Mumbai,1,0.935935751,89,1,Fail,699
TV002,Samsung QLED TV,Tv,14,27986,3/22/2018,3/24/2018,119,Cust_644,March,1,Mumbai,2,0.927767965,4,0,Fail,1999
CAM003,Nikon DSLR Camera,Camera,19,13281,3/22/2018,3/24/2018,62,Cust_68,March,0,Hyderabad,2,0.91502266,40,0,Pass,699
SP003,OnePlus 9 Pro,Smartphone,3,2697,3/22/2018,3/24/2018,98,Cust_604,March,0,Mumbai,2,0.954176017,92,1,Fail,899
HP001,boAt Rockerz,Headphones,6,354,3/22/2018,3/25/2018,193,Cust_184,March,0,Chennai,3,0.825414332,75,0,Fail,59
SP002,iPhone 12,Smartphone,13,12987,3/23/2018,3/25/2018,123,Cust_572,March,0,Pune,2,0.962915622,7,0,Fail,999
CAM001,Canon EOS Rebel DSLR Camera,Camera,5,3995,3/23/2018,3/27/2018,128,Cust_734,March,1,Pune,4,0.936478084,85,0,Pass,799
HP002,Sony WH-1000XM4 Wireless Headphones,Headphones,14,4886,3/23/2018,3/27/2018,142,Cust_70,March,0,Hyderabad,4,0.88169053,3,0,Pass,349
SP001,Samsung Galaxy S21,Smartphone,19,15181,3/24/2018,3/26/2018,67,Cust_228,March,1,Ahmedabad,2,0.980822965,76,1,Pass,799
TV003,Sony BRAVIA OLED TV,Tv,18,32382,3/24/2018,3/28/2018,59,Cust_845,March,1,Mumbai,4,0.923189822,38,1,Fail,1799
LT002,Dell XPS,Laptop,18,23382,3/24/2018,3/25/2018,118,Cust_80,March,1,Kolkata,1,0.870005691,95,0,Pass,1299
HP001,boAt Rockerz,Headphones,16,944,3/24/2018,3/27/2018,148,Cust_934,March,0,Kolkata,3,0.870716884,94,0,Pass,59
TV003,Sony BRAVIA OLED TV,Tv,19,34181,3/25/2018,3/26/2018,89,Cust_753,March,0,Ahmedabad,1,0.895067901,54,0,Pass,1799
SP002,iPhone 12,Smartphone,3,2997,3/26/2018,3/28/2018,77,Cust_27,March,0,Bangalore,2,0.951861433,3,1,Fail,999
LT003,HP Spectre x360,Laptop,15,17985,3/26/2018,3/28/2018,175,Cust_956,March,0,Kolkata,2,0.866533865,84,0,Fail,1199
TV001,LG OLED TV,Tv,12,17988,3/26/2018,3/29/2018,134,Cust_573,March,0,Mumbai,3,0.982267641,31,0,Fail,1499
HP002,Sony WH-1000XM4 Wireless Headphones,Headphones,5,1745,3/26/2018,3/27/2018,126,Cust_1,March,0,Chennai,1,0.854923973,68,1,Fail,349
HP001,boAt Rockerz,Headphones,17,1003,3/27/2018,3/28/2018,151,Cust_988,March,1,Mumbai,1,0.977577573,17,1,Fail,59
CAM001,Canon EOS Rebel DSLR Camera,Camera,13,10387,3/27/2018,3/28/2018,69,Cust_458,March,1,Mumbai,1,0.91270709,40,0,Pass,799
TV001,LG OLED TV,Tv,19,28481,3/27/2018,3/28/2018,147,Cust_521,March,1,Kolkata,1,0.862938667,82,0,Pass,1499
LT003,HP Spectre x360,Laptop,4,4796,3/27/2018,3/30/2018,150,Cust_13,March,1,Pune,3,0.906531304,5,0,Pass,1199
LT001,Lenovo IdeaPad,Laptop,17,11883,3/28/2018,3/29/2018,115,Cust_888,March,0,Kolkata,1,0.814219587,2,1,Pass,699
CAM002,Sony Alpha Mirrorless Camera,Camera,6,5994,3/29/2018,3/30/2018,113,Cust_217,March,1,Pune,1,0.974832051,29,1,Fail,999
LT001,Lenovo IdeaPad,Laptop,19,13281,3/30/2018,4/1/2018,193,Cust_33,March,0,Chennai,2,0.896473479,95,0,Fail,699
SP001,Samsung Galaxy S21,Smartphone,2,1598,3/30/2018,4/3/2018,165,Cust_525,March,0,Kolkata,4,0.95998642,89,1,Pass,799
HP001,boAt Rockerz,Headphones,10,590,3/30/2018,4/2/2018,110,Cust_941,March,1,Hyderabad,3,0.986793447,84,1,Pass,59
CAM001,Canon EOS Rebel DSLR Camera,Camera,15,11985,3/30/2018,4/2/2018,82,Cust_989,March,0,Chennai,3,0.845304304,89,0,Pass,799
TV003,Sony BRAVIA OLED TV,Tv,14,25186,3/30/2018,3/31/2018,167,Cust_330,March,1,Mumbai,1,0.935136481,17,0,Fail,1799
SP003,OnePlus 9 Pro,Smartphone,7,6293,3/31/2018,4/4/2018,110,Cust_113,March,1,Mumbai,4,0.994654574,14,0,Fail,899
SP001,Samsung Galaxy S21,Smartphone,3,2397,4/1/2018,4/5/2018,181,Cust_597,April,0,Pune,4,0.94883246,52,1,Fail,799
CAM002,Sony Alpha Mirrorless Camera,Camera,6,5994,4/1/2018,4/3/2018,154,Cust_439,April,0,Delhi,2,0.997273853,49,1,Fail,999
LT001,Lenovo IdeaPad,Laptop,11,7689,4/1/2018,4/5/2018,137,Cust_322,April,1,Delhi,4,0.968743768,29,1,Fail,699
HP003,JBL Quantum Gaming Headset,Headphones,17,1683,4/1/2018,4/5/2018,84,Cust_247,April,0,Pune,4,0.84665621,78,0,Pass,99
TV001,LG OLED TV,Tv,7,10493,4/1/2018,4/5/2018,186,Cust_101,April,1,Ahmedabad,4,0.996836041,82,1,Fail,1499
SP002,iPhone 12,Smartphone,13,12987,4/2/2018,4/4/2018,186,Cust_121,April,1,Mumbai,2,0.99125809,71,0,Pass,999
CAM002,Sony Alpha Mirrorless Camera,Camera,1,999,4/2/2018,4/4/2018,105,Cust_831,April,0,Ahmedabad,2,0.953907118,76,1,Pass,999
LT003,HP Spectre x360,Laptop,2,2398,4/2/2018,4/6/2018,75,Cust_284,April,0,Ahmedabad,4,0.911754607,64,1,Pass,1199
HP002,Sony WH-1000XM4 Wireless Headphones,Headphones,4,1396,4/2/2018,4/5/2018,198,Cust_87,April,0,Ahmedabad,3,0.904846892,76,0,Pass,349
HP002,Sony WH-1000XM4 Wireless Headphones,Headphones,1,349,4/3/2018,4/6/2018,69,Cust_742,April,0,Ahmedabad,3,0.880900295,56,0,Fail,349
LT002,Dell XPS,Laptop,8,10392,4/4/2018,4/5/2018,145,Cust_382,April,0,Bangalore,1,0.920912332,94,1,Pass,1299
TV002,Samsung QLED TV,Tv,1,1999,4/5/2018,4/6/2018,114,Cust_963,April,1,Bangalore,1,0.882551668,82,0,Pass,1999
LT003,HP Spectre x360,Laptop,16,19184,4/5/2018,4/9/2018,84,Cust_96,April,0,Ahmedabad,4,0.974451009,30,1,Fail,1199
HP002,Sony WH-1000XM4 Wireless Headphones,Headphones,4,1396,4/5/2018,4/8/2018,172,Cust_44,April,0,Delhi,3,0.844285036,17,0,Pass,349
SP003,OnePlus 9 Pro,Smartphone,14,12586,4/5/2018,4/7/2018,51,Cust_134,April,0,Mumbai,2,0.876986483,37,0,Pass,899
TV001,LG OLED TV,Tv,13,19487,4/6/2018,4/10/2018,76,Cust_601,April,0,Chennai,4,0.868623767,58,1,Pass,1499
CAM002,Sony Alpha Mirrorless Camera,Camera,13,12987,4/6/2018,4/9/2018,73,Cust_548,April,1,Ahmedabad,3,0.847400118,24,0,Pass,999
LT001,Lenovo IdeaPad,Laptop,15,10485,4/6/2018,4/10/2018,57,Cust_638,April,1,Kolkata,4,0.996776234,73,0,Pass,699
TV001,LG OLED TV,Tv,3,4497,4/7/2018,4/9/2018,129,Cust_352,April,0,Delhi,2,0.896932751,66,0,Pass,1499
CAM001,Canon EOS Rebel DSLR Camera,Camera,11,8789,4/7/2018,4/11/2018,101,Cust_869,April,1,Pune,4,0.846598524,31,1,Pass,799
HP003,JBL Quantum Gaming Headset,Headphones,11,1089,4/7/2018,4/11/2018,176,Cust_460,April,1,Mumbai,4,0.978468713,26,1,Pass,99
LT003,HP Spectre x360,Laptop,4,4796,4/7/2018,4/11/2018,92,Cust_16,April,0,Mumbai,4,0.911899405,64,0,Pass,1199
SP002,iPhone 12,Smartphone,12,11988,4/7/2018,4/10/2018,95,Cust_919,April,1,Chennai,3,0.997443257,80,0,Fail,999
TV002,Samsung QLED TV,Tv,15,29985,4/8/2018,4/10/2018,141,Cust_10,April,1,Bangalore,2,0.990980078,45,1,Pass,1999
LT003,HP Spectre x360,Laptop,14,16786,4/8/2018,4/11/2018,139,Cust_58,April,0,Ahmedabad,3,0.821542511,70,1,Fail,1199
SP003,OnePlus 9 Pro,Smartphone,13,11687,4/8/2018,4/11/2018,104,Cust_695,April,1,Bangalore,3,0.863920893,57,1,Fail,899
SP001,Samsung Galaxy S21,Smartphone,16,12784,4/9/2018,4/10/2018,183,Cust_325,April,1,Bangalore,1,0.950933209,92,1,Fail,799
LT003,HP Spectre x360,Laptop,19,22781,4/9/2018,4/12/2018,192,Cust_365,April,0,Hyderabad,3,0.89458247,21,1,Pass,1199
TV003,Sony BRAVIA OLED TV,Tv,4,7196,4/9/2018,4/13/2018,177,Cust_598,April,1,Hyderabad,4,0.943905117,1,0,Fail,1799
CAM002,Sony Alpha Mirrorless Camera,Camera,15,14985,4/9/2018,4/10/2018,164,Cust_946,April,0,Delhi,1,0.98495509,64,0,Fail,999
SP002,iPhone 12,Smartphone,13,12987,4/10/2018,4/12/2018,161,Cust_547,April,0,Delhi,2,0.84164934,75,0,Fail,999
HP003,JBL Quantum Gaming Headset,Headphones,16,1584,4/10/2018,4/11/2018,170,Cust_341,April,1,Kolkata,1,0.999992516,58,0,Pass,99
TV002,Samsung QLED TV,Tv,15,29985,4/10/2018,4/12/2018,151,Cust_810,April,1,Ahmedabad,2,0.90593982,56,0,Pass,1999
CAM002,Sony Alpha Mirrorless Camera,Camera,14,13986,4/10/2018,4/12/2018,54,Cust_686,April,1,Delhi,2,0.92095964,93,0,Fail,999
CAM002,Sony Alpha Mirrorless Camera,Camera,3,2997,4/11/2018,4/15/2018,70,Cust_832,April,1,Delhi,4,0.971649766,96,1,Pass,999
SP002,iPhone 12,Smartphone,9,8991,4/11/2018,4/12/2018,57,Cust_146,April,0,Ahmedabad,1,0.870114697,71,0,Pass,999
HP002,Sony WH-1000XM4 Wireless Headphones,Headphones,18,6282,4/11/2018,4/12/2018,185,Cust_538,April,1,Chennai,1,0.983982585,98,1,Fail,349
LT002,Dell XPS,Laptop,13,16887,4/11/2018,4/15/2018,112,Cust_735,April,0,Bangalore,4,0.957127316,85,1,Pass,1299
TV003,Sony BRAVIA OLED TV,Tv,15,26985,4/11/2018,4/12/2018,84,Cust_109,April,1,Bangalore,1,0.865381112,46,1,Fail,1799
TV003,Sony BRAVIA OLED TV,Tv,7,12593,4/12/2018,4/15/2018,199,Cust_929,April,1,Chennai,3,0.900163367,86,1,Pass,1799
CAM003,Nikon DSLR Camera,Camera,4,2796,4/12/2018,4/14/2018,188,Cust_167,April,0,Bangalore,2,0.960790461,6,0,Pass,699
HP002,Sony WH-1000XM4 Wireless Headphones,Headphones,18,6282,4/12/2018,4/16/2018,112,Cust_58,April,0,Hyderabad,4,0.970319457,14,0,Fail,349
LT001,Lenovo IdeaPad,Laptop,4,2796,4/12/2018,4/15/2018,65,Cust_742,April,1,Chennai,3,0.885128061,25,1,Pass,699
LT001,Lenovo IdeaPad,Laptop,19,13281,4/13/2018,4/16/2018,118,Cust_13,April,1,Hyderabad,3,0.930599974,42,1,Pass,699
HP001,boAt Rockerz,Headphones,18,1062,4/14/2018,4/15/2018,132,Cust_353,April,0,Kolkata,1,0.865801107,98,1,Pass,59
LT001,Lenovo IdeaPad,Laptop,6,4194,4/14/2018,4/17/2018,112,Cust_497,April,1,Mumbai,3,0.962949926,50,0,Pass,699
CAM002,Sony Alpha Mirrorless Camera,Camera,15,14985,4/14/2018,4/17/2018,188,Cust_612,April,1,Hyderabad,3,0.85222142,59,1,Fail,999
TV003,Sony BRAVIA OLED TV,Tv,10,17990,4/14/2018,4/16/2018,194,Cust_565,April,1,Ahmedabad,2,0.961928847,81,0,Fail,1799
SP002,iPhone 12,Smartphone,19,18981,4/14/2018,4/15/2018,175,Cust_486,April,0,Ahmedabad,1,0.865521654,91,0,Fail,999
CAM002,Sony Alpha Mirrorless Camera,Camera,13,12987,4/15/2018,4/17/2018,167,Cust_223,April,0,Mumbai,2,0.850148746,33,0,Fail,999
TV001,LG OLED TV,Tv,15,22485,4/15/2018,4/17/2018,91,Cust_235,April,0,Ahmedabad,2,0.8118218,89,0,Pass,1499
HP002,Sony WH-1000XM4 Wireless Headphones,Headphones,16,5584,4/15/2018,4/16/2018,74,Cust_590,April,1,Delhi,1,0.964664765,83,0,Pass,349
LT001,Lenovo IdeaPad,Laptop,13,9087,4/15/2018,4/16/2018,67,Cust_916,April,1,Bangalore,1,0.871012938,50,0,Fail,699
SP002,iPhone 12,Smartphone,1,999,4/15/2018,4/16/2018,193,Cust_381,April,1,Mumbai,1,0.974589768,29,0,Pass,999
SP001,Samsung Galaxy S21,Smartphone,7,5593,4/16/2018,4/18/2018,157,Cust_763,April,1,Hyderabad,2,0.979210781,31,0,Pass,799
LT002,Dell XPS,Laptop,17,22083,4/16/2018,4/20/2018,87,Cust_668,April,1,Hyderabad,4,0.917570236,52,0,Fail,1299
TV002,Samsung QLED TV,Tv,16,31984,4/16/2018,4/19/2018,84,Cust_488,April,0,Hyderabad,3,0.993259798,89,1,Pass,1999
CAM003,Nikon DSLR Camera,Camera,19,13281,4/16/2018,4/19/2018,79,Cust_964,April,0,Ahmedabad,3,0.934641261,34,1,Pass,699
HP001,boAt Rockerz,Headphones,2,118,4/16/2018,4/20/2018,123,Cust_516,April,1,Hyderabad,4,0.88607665,93,1,Pass,59
CAM001,Canon EOS Rebel DSLR Camera,Camera,6,4794,4/17/2018,4/20/2018,122,Cust_709,April,0,Kolkata,3,0.986818922,45,0,Pass,799
SP002,iPhone 12,Smartphone,10,9990,4/17/2018,4/21/2018,86,Cust_813,April,0,Chennai,4,0.890140963,92,1,Pass,999
TV003,Sony BRAVIA OLED TV,Tv,4,7196,4/17/2018,4/18/2018,140,Cust_502,April,0,Chennai,1,0.975133372,38,1,Pass,1799
HP002,Sony WH-1000XM4 Wireless Headphones,Headphones,14,4886,4/17/2018,4/18/2018,80,Cust_667,April,0,Mumbai,1,0.802822654,14,1,Pass,349
TV003,Sony BRAVIA OLED TV,Tv,8,14392,4/18/2018,4/21/2018,181,Cust_629,April,1,Ahmedabad,3,0.851063636,30,1,Pass,1799
LT003,HP Spectre x360,Laptop,17,20383,4/18/2018,4/21/2018,51,Cust_846,April,1,Delhi,3,0.985508858,73,0,Fail,1199
CAM003,Nikon DSLR Camera,Camera,17,11883,4/18/2018,4/19/2018,182,Cust_30,April,1,Ahmedabad,1,0.807561023,37,0,Pass,699
HP002,Sony WH-1000XM4 Wireless Headphones,Headphones,11,3839,4/19/2018,4/21/2018,57,Cust_656,April,0,Delhi,2,0.835255514,38,0,Pass,349
SP001,Samsung Galaxy S21,Smartphone,3,2397,4/19/2018,4/21/2018,148,Cust_366,April,0,Delhi,2,0.972509117,30,0,Pass,799
LT003,HP Spectre x360,Laptop,17,20383,4/20/2018,4/22/2018,99,Cust_819,April,0,Delhi,2,0.895444377,28,0,Pass,1199
SP003,OnePlus 9 Pro,Smartphone,4,3596,4/20/2018,4/23/2018,161,Cust_613,April,0,Ahmedabad,3,0.926118362,68,1,Fail,899
HP002,Sony WH-1000XM4 Wireless Headphones,Headphones,3,1047,4/20/2018,4/24/2018,193,Cust_285,April,1,Kolkata,4,0.898954288,20,0,Pass,349
TV001,LG OLED TV,Tv,9,13491,4/21/2018,4/23/2018,139,Cust_815,April,0,Pune,2,0.980804375,93,1,Fail,1499
SP001,Samsung Galaxy S21,Smartphone,10,7990,4/21/2018,4/23/2018,182,Cust_142,April,1,Hyderabad,2,0.883837548,4,1,Pass,799
LT001,Lenovo IdeaPad,Laptop,19,13281,4/22/2018,4/23/2018,188,Cust_729,April,0,Kolkata,1,0.858819839,83,1,Fail,699
HP003,JBL Quantum Gaming Headset,Headphones,10,990,4/22/2018,4/24/2018,93,Cust_47,April,1,Ahmedabad,2,0.951025174,95,0,Fail,99
CAM001,Canon EOS Rebel DSLR Camera,Camera,12,9588,4/22/2018,4/23/2018,177,Cust_356,April,1,Delhi,1,0.869439213,64,1,Pass,799
TV003,Sony BRAVIA OLED TV,Tv,14,25186,4/22/2018,4/25/2018,83,Cust_872,April,0,Kolkata,3,0.982167488,98,0,Pass,1799
SP001,Samsung Galaxy S21,Smartphone,12,9588,4/22/2018,4/24/2018,153,Cust_303,April,1,Mumbai,2,0.939702547,94,0,Pass,799
CAM001,Canon EOS Rebel DSLR Camera,Camera,8,6392,4/23/2018,4/24/2018,62,Cust_506,April,1,Bangalore,1,0.862095708,80,1,Fail,799
LT003,HP Spectre x360,Laptop,15,17985,4/23/2018,4/24/2018,168,Cust_709,April,1,Ahmedabad,1,0.877660712,56,1,Fail,1199
SP002,iPhone 12,Smartphone,9,8991,4/23/2018,4/27/2018,196,Cust_998,April,1,Delhi,4,0.841130737,99,0,Fail,999
HP001,boAt Rockerz,Headphones,14,826,4/24/2018,4/25/2018,164,Cust_566,April,1,Mumbai,1,0.88506137,79,0,Pass,59
CAM001,Canon EOS Rebel DSLR Camera,Camera,8,6392,4/25/2018,4/28/2018,69,Cust_622,April,0,Mumbai,3,0.940391422,69,1,Pass,799
LT003,HP Spectre x360,Laptop,1,1199,4/26/2018,4/27/2018,143,Cust_817,April,0,Delhi,1,0.940749065,96,0,Fail,1199
SP002,iPhone 12,Smartphone,1,999,4/26/2018,4/28/2018,50,Cust_392,April,0,Hyderabad,2,0.981435507,95,1,Fail,999
TV001,LG OLED TV,Tv,8,11992,4/26/2018,4/30/2018,151,Cust_993,April,0,Mumbai,4,0.862162859,0,0,Fail,1499
CAM001,Canon EOS Rebel DSLR Camera,Camera,5,3995,4/26/2018,4/28/2018,193,Cust_806,April,1,Kolkata,2,0.86075691,91,0,Pass,799
HP001,boAt Rockerz,Headphones,11,649,4/26/2018,4/29/2018,101,Cust_193,April,1,Chennai,3,0.872567444,75,0,Pass,59
CAM001,Canon EOS Rebel DSLR Camera,Camera,15,11985,4/27/2018,5/1/2018,150,Cust_297,April,0,Kolkata,4,0.968690787,70,1,Pass,799
SP001,Samsung Galaxy S21,Smartphone,13,10387,4/27/2018,4/29/2018,112,Cust_434,April,0,Delhi,2,0.950208586,47,1,Pass,799
TV002,Samsung QLED TV,Tv,7,13993,4/27/2018,4/29/2018,50,Cust_503,April,0,Bangalore,2,0.960790991,78,0,Pass,1999
HP002,Sony WH-1000XM4 Wireless Headphones,Headphones,5,1745,4/27/2018,4/29/2018,139,Cust_480,April,1,Delhi,2,0.990500622,49,1,Pass,349
HP002,Sony WH-1000XM4 Wireless Headphones,Headphones,7,2443,4/28/2018,5/1/2018,122,Cust_926,April,1,Mumbai,3,0.819157712,47,1,Pass,349
LT003,HP Spectre x360,Laptop,16,19184,4/29/2018,5/1/2018,187,Cust_566,April,0,Pune,2,0.950202016,53,1,Pass,1199
